fecha,Préstamos en dólares,Depósitos en dólares
2017-01-06,9031,22661
2017-01-05,9067,22614
2017-01-04,9068,22581
2017-01-03,9063,22554
2017-01-02,9060,22509
2016-12-30,9069,22464
2016-12-29,9096,22354
2016-12-28,9138,22174
2016-12-27,9152,21991
2016-12-26,9143,21885
2016-12-23,9149,21756
2016-12-22,9182,21634
2016-12-21,9209,21633
2016-12-20,9188,21562
2016-12-19,9160,21521
2016-12-16,9126,21476
2016-12-15,9181,21399
2016-12-14,9180,21314
2016-12-13,9219,21283
2016-12-12,9172,21245
2016-12-07,9136,21183
2016-12-06,9074,21073
2016-12-05,9082,21010
2016-12-02,9127,20924
2016-12-01,9119,20858
2016-11-30,9035,20792
2016-11-29,9000,20635
2016-11-25,9023,20605
2016-11-24,8919,20571
2016-11-23,8917,20552
2016-11-22,8908,20537
2016-11-21,8879,20509
2016-11-18,8923,20114
2016-11-17,8924,19604
2016-11-16,8921,19097
2016-11-15,8903,18718
2016-11-14,8848,18409
2016-11-11,8821,18225
2016-11-10,8788,17984
2016-11-09,8767,17844
2016-11-08,8828,17639
2016-11-07,8801,17664
2016-11-04,8799,16999
2016-11-03,8775,16831
2016-11-02,8743,16690
2016-11-01,8698,16552
2016-10-31,8709,16691
2016-10-28,8716,16403
2016-10-27,8699,16324
2016-10-26,8618,16028
2016-10-25,8577,15779
2016-10-24,8534,15523
2016-10-21,8492,15307
2016-10-20,8484,14972
2016-10-19,8465,14639
2016-10-18,8461,14400
2016-10-17,8423,14240
2016-10-14,8392,14079
2016-10-13,8422,13924
2016-10-12,8418,13775
2016-10-11,8382,13691
2016-10-07,8370,13577
2016-10-06,8336,13475
2016-10-05,8305,13418
2016-10-04,8171,13321
2016-10-03,8146,13292
2016-09-30,8061,13206
2016-09-29,8143,13154
2016-09-28,8149,13117
2016-09-27,8082,13115
2016-09-26,8032,13120
2016-09-23,8048,13105
2016-09-22,7994,13082
2016-09-21,7964,13056
2016-09-20,7946,13016
2016-09-19,7886,13007
2016-09-16,7850,12937
2016-09-15,7835,12906
2016-09-14,7820,12903
2016-09-13,7812,12905
2016-09-12,7747,12879
2016-09-09,7715,12850
2016-09-08,7669,12811
2016-09-07,7640,12808
2016-09-06,7647,12775
2016-09-05,7626,12771
2016-09-02,7673,12777
2016-09-01,7606,12726
2016-08-31,7501,12690
2016-08-30,7541,12763
2016-08-29,7477,12735
2016-08-26,7569,12682
2016-08-25,7456,12676
2016-08-24,7427,12683
2016-08-23,7396,12652
2016-08-22,7349,12650
2016-08-19,7275,12592
2016-08-18,7251,12588
2016-08-17,7221,12578
2016-08-16,7153,12535
2016-08-12,7112,12526
2016-08-11,7088,12513
2016-08-10,7050,12462
2016-08-09,7008,12417
2016-08-08,7011,12406
2016-08-05,6995,12397
2016-08-04,6962,12375
2016-08-03,6929,12373
2016-08-02,6909,12379
2016-08-01,6892,12357
2016-07-29,6806,12313
2016-07-28,6855,12329
2016-07-27,6899,12325
2016-07-26,6870,12307
2016-07-25,6838,12273
2016-07-22,6829,12281
2016-07-21,6784,12323
2016-07-20,6726,12302
2016-07-19,6669,12304
2016-07-18,6577,12211
2016-07-15,6606,12171
2016-07-14,6556,12185
2016-07-13,6555,12147
2016-07-12,6536,12169
2016-07-11,6467,12233
2016-07-07,6446,12183
2016-07-06,6393,12107
2016-07-05,6355,12080
2016-07-04,6327,12046
2016-07-01,6360,12016
2016-06-30,6248,11962
2016-06-29,6359,11966
2016-06-28,6338,11889
2016-06-27,6276,11882
2016-06-24,6309,11856
2016-06-23,6297,11829
2016-06-22,6198,11818
2016-06-21,6115,11894
2016-06-16,6146,11843
2016-06-15,6066,11823
2016-06-14,6006,11927
2016-06-13,5935,11832
2016-06-10,5902,11809
2016-06-09,5877,11795
2016-06-08,5864,11784
2016-06-07,5855,11757
2016-06-06,5839,11754
2016-06-03,5857,11877
2016-06-02,5802,11790
2016-06-01,5781,11791
2016-05-31,5711,11735
2016-05-30,5630,11747
2016-05-27,5632,11721
2016-05-26,5582,11700
2016-05-24,5590,11697
2016-05-23,5516,11646
2016-05-20,5520,11766
2016-05-19,5444,11758
2016-05-18,5393,11798
2016-05-17,5319,11812
2016-05-16,5276,11829
2016-05-13,5222,11820
2016-05-12,5158,11807
2016-05-11,5119,11777
2016-05-10,5083,11724
2016-05-09,5058,11714
2016-05-06,5047,11814
2016-05-05,5002,11792
2016-05-04,4915,11802
2016-05-03,4918,11797
2016-05-02,4836,11782
2016-04-29,4790,11769
2016-04-28,4818,11740
2016-04-27,4768,11796
2016-04-26,4697,11792
2016-04-25,4646,11809
2016-04-22,4597,11842
2016-04-21,4562,11834
2016-04-20,4544,11831
2016-04-19,4541,11830
2016-04-18,4445,11821
2016-04-15,4377,11788
2016-04-14,4347,11816
2016-04-13,4315,11803
2016-04-12,4315,11794
2016-04-11,4257,11835
2016-04-08,4165,11823
2016-04-07,4108,11804
2016-04-06,4098,11816
2016-04-05,4084,11811
2016-04-04,4063,11813
2016-04-01,4077,11836
2016-03-31,4007,11828
2016-03-30,4031,11867
2016-03-29,3988,11860
2016-03-28,3952,11912
2016-03-23,3957,11951
2016-03-22,3949,11945
2016-03-21,3897,11900
2016-03-18,3876,11889
2016-03-17,3813,11865
2016-03-16,3807,11837
2016-03-15,3797,11822
2016-03-14,3800,11769
2016-03-11,3806,11738
2016-03-10,3795,11715
2016-03-09,3794,11697
2016-03-08,3804,11671
2016-03-07,3814,11664
2016-03-04,3822,11636
2016-03-03,3817,11576
2016-03-02,3799,11547
2016-03-01,3783,11496
2016-02-29,3736,11445
2016-02-26,3766,11471
2016-02-25,3717,11434
2016-02-24,3689,11429
2016-02-23,3653,11424
2016-02-22,3632,11414
2016-02-19,3610,11379
2016-02-18,3509,11355
2016-02-17,3501,11300
2016-02-16,3439,11276
2016-02-15,3416,11263
2016-02-12,3392,11214
2016-02-11,3376,11219
2016-02-10,3366,11229
2016-02-05,3372,11212
2016-02-04,3339,11154
2016-02-03,3310,11191
2016-02-02,3303,11170
2016-02-01,3289,11166
2016-01-29,3285,11152
2016-01-28,3298,11182
2016-01-27,3298,11187
2016-01-26,3229,11191
2016-01-25,3200,11183
2016-01-22,3185,11153
2016-01-21,3148,11114
2016-01-20,3140,11116
2016-01-19,3090,11100
2016-01-18,3036,11057
2016-01-15,3003,11021
2016-01-14,3002,10922
2016-01-13,2999,10886
2016-01-12,2999,10869
2016-01-11,3009,10839
2016-01-08,3013,10825
2016-01-07,2974,10772
2016-01-06,2952,10743
2016-01-05,2905,10704
2016-01-04,2920,10692
2015-12-31,2968,10622
2015-12-30,2990,10531
2015-12-29,2932,10280
2015-12-28,2908,10044
2015-12-24,2914,9820
2015-12-23,2915,9754
2015-12-22,2844,9542
2015-12-21,2817,9329
2015-12-18,2829,9139
2015-12-17,2790,9033
2015-12-16,2773,8985
2015-12-15,2812,8961
2015-12-14,2844,8940
2015-12-11,2856,8920
2015-12-10,2884,8924
2015-12-09,2897,8902
2015-12-04,2966,8886
2015-12-03,2997,8913
2015-12-02,3046,8917
2015-12-01,3052,8902
2015-11-30,3065,8865
2015-11-26,3146,8750
2015-11-25,3196,8776
2015-11-24,3210,8832
2015-11-23,3218,8867
2015-11-20,3269,8919
2015-11-19,3316,8966
2015-11-18,3360,8997
2015-11-17,3365,9018
2015-11-16,3366,9013
2015-11-13,3380,9027
2015-11-12,3410,9046
2015-11-11,3419,9070
2015-11-10,3446,9087
2015-11-09,3469,9075
2015-11-05,3477,9023
2015-11-04,3483,9035
2015-11-03,3504,9054
2015-11-02,3503,9021
2015-10-30,3516,8938
2015-10-29,3547,8949
2015-10-28,3582,8969
2015-10-27,3573,8976
2015-10-26,3567,8988
2015-10-23,3618,9000
2015-10-22,3648,9087
2015-10-21,3678,9122
2015-10-20,3680,9156
2015-10-19,3668,9172
2015-10-16,3682,9171
2015-10-15,3661,9200
2015-10-14,3713,9216
2015-10-13,3720,9246
2015-10-09,3750,9256
2015-10-08,3763,9187
2015-10-07,3760,9214
2015-10-06,3787,9158
2015-10-05,3808,8976
2015-10-02,3845,8225
2015-10-01,3852,8199
2015-09-30,3869,8126
2015-09-29,3875,8133
2015-09-28,3895,8141
2015-09-25,3943,8150
2015-09-24,3964,8160
2015-09-23,3985,8167
2015-09-22,3994,8232
2015-09-21,3971,8337
2015-09-18,3986,8339
2015-09-17,4016,8345
2015-09-16,4001,8351
2015-09-15,3994,8358
2015-09-14,3987,8319
2015-09-11,3998,8335
2015-09-10,4004,8340
2015-09-09,4021,8343
2015-09-08,4056,8350
2015-09-07,4080,8347
2015-09-04,4089,8349
2015-09-03,4113,8348
2015-09-02,4106,8330
2015-09-01,4120,8240
2015-08-31,4148,8170
2015-08-28,4181,8181
2015-08-27,4188,8192
2015-08-26,4191,8189
2015-08-25,4181,8188
2015-08-24,4190,8195
2015-08-21,4232,8211
2015-08-20,4241,8205
2015-08-19,4256,8281
2015-08-18,4227,8259
2015-08-14,4243,8208
2015-08-13,4240,8230
2015-08-12,4262,8234
2015-08-11,4296,8216
2015-08-10,4293,8215
2015-08-07,4346,8214
2015-08-06,4361,8215
2015-08-05,4393,8204
2015-08-04,4426,8201
2015-08-03,4430,8180
2015-07-31,4435,8106
2015-07-30,4455,8121
2015-07-29,4466,8122
2015-07-28,4458,8117
2015-07-27,4454,8128
2015-07-24,4456,8114
2015-07-23,4423,8119
2015-07-22,4424,8124
2015-07-21,4408,8092
2015-07-20,4407,8093
2015-07-17,4393,8117
2015-07-16,4385,8117
2015-07-15,4402,8115
2015-07-14,4394,8065
2015-07-13,4420,8071
2015-07-10,4425,8068
2015-07-08,4456,8081
2015-07-07,4452,8083
2015-07-06,4459,8081
2015-07-03,4480,8062
2015-07-02,4453,8048
2015-07-01,4451,8022
2015-06-30,4458,7973
2015-06-29,4460,8067
2015-06-26,4458,8106
2015-06-25,4454,8099
2015-06-24,4455,8101
2015-06-23,4456,8162
2015-06-22,4467,8172
2015-06-19,4478,8161
2015-06-18,4482,8157
2015-06-17,4460,8164
2015-06-16,4418,8166
2015-06-15,4416,8171
2015-06-12,4432,8135
2015-06-11,4415,8127
2015-06-10,4401,8127
2015-06-09,4406,8132
2015-06-08,4372,8113
2015-06-05,4347,8124
2015-06-04,4347,8096
2015-06-03,4348,8089
2015-06-02,4341,8089
2015-06-01,4309,8074
2015-05-29,4277,8039
2015-05-28,4290,8037
2015-05-27,4293,8032
2015-05-26,4273,8027
2015-05-22,4267,8023
2015-05-21,4277,8018
2015-05-20,4257,8018
2015-05-19,4245,8014
2015-05-18,4233,8013
2015-05-15,4194,8013
2015-05-14,4162,8234
2015-05-13,4165,8236
2015-05-12,4125,8241
2015-05-11,4130,8234
2015-05-08,4120,8227
2015-05-07,4089,8223
2015-05-06,4124,8404
2015-05-05,4125,8393
2015-05-04,4113,8345
2015-04-30,4140,8304
2015-04-29,4146,8326
2015-04-28,4091,7435
2015-04-27,4060,7432
2015-04-24,4027,7461
2015-04-23,4015,7493
2015-04-22,4014,7526
2015-04-21,3997,7567
2015-04-20,3972,7602
2015-04-17,3943,7620
2015-04-16,3934,7652
2015-04-15,3912,7679
2015-04-14,3884,7728
2015-04-13,3881,7758
2015-04-10,3843,7819
2015-04-09,3842,7819
2015-04-08,3803,7815
2015-04-07,3758,7805
2015-04-06,3698,7775
2015-04-01,3671,7767
2015-03-31,3646,7772
2015-03-30,3629,7774
2015-03-27,3589,7788
2015-03-26,3582,7811
2015-03-25,3582,7848
2015-03-20,3574,7872
2015-03-19,3567,7868
2015-03-18,3582,7872
2015-03-17,3558,7874
2015-03-16,3565,7876
2015-03-13,3560,7892
2015-03-12,3556,7889
2015-03-11,3561,7908
2015-03-10,3562,7898
2015-03-09,3568,7905
2015-03-06,3606,7899
2015-03-05,3589,7902
2015-03-04,3593,7875
2015-03-03,3576,7870
2015-03-02,3556,7853
2015-02-27,3596,7827
2015-02-26,3530,7830
2015-02-25,3541,7821
2015-02-24,3513,7846
2015-02-23,3495,7842
2015-02-20,3499,7843
2015-02-19,3486,7852
2015-02-18,3470,7849
2015-02-13,3470,7847
2015-02-12,3451,7758
2015-02-11,3461,7659
2015-02-10,3467,7563
2015-02-09,3468,7462
2015-02-06,3486,7367
2015-02-05,3481,7386
2015-02-04,3457,7363
2015-02-03,3466,7367
2015-02-02,3472,7361
2015-01-30,3474,7345
2015-01-29,3466,7346
2015-01-28,3451,7351
2015-01-27,3418,7357
2015-01-26,3423,7367
2015-01-23,3409,7359
2015-01-22,3412,7402
2015-01-21,3418,7408
2015-01-20,3402,7419
2015-01-19,3385,7424
2015-01-16,3378,7428
2015-01-15,3354,7433
2015-01-14,3334,7445
2015-01-13,3328,7447
2015-01-12,3319,7358
2015-01-09,3344,7359
2015-01-08,3353,7413
2015-01-07,3359,7429
2015-01-06,3362,7443
2015-01-05,3367,7453
2015-01-02,3358,7441
2014-12-30,3330,7460
2014-12-29,3374,7412
2014-12-24,3369,7347
2014-12-23,3368,7337
2014-12-22,3371,7316
2014-12-19,3346,7202
2014-12-18,3330,7171
2014-12-17,3300,7149
2014-12-16,3254,7170
2014-12-15,3241,7172
2014-12-12,3228,7157
2014-12-11,3233,7161
2014-12-10,3226,7157
2014-12-09,3254,7142
2014-12-05,3308,7110
2014-12-04,3388,7105
2014-12-03,3388,7096
2014-12-02,3410,7091
2014-12-01,3403,7082
2014-11-28,3412,7076
2014-11-27,3448,7084
2014-11-26,3465,7098
2014-11-25,3431,7099
2014-11-21,3486,7103
2014-11-20,3489,7109
2014-11-19,3506,7112
2014-11-18,3498,7117
2014-11-17,3507,7116
2014-11-14,3522,7120
2014-11-13,3526,7120
2014-11-12,3528,7118
2014-11-11,3559,7102
2014-11-10,3568,7105
2014-11-07,3603,7105
2014-11-05,3595,7083
2014-11-04,3621,7079
2014-11-03,3637,7070
2014-10-31,3648,7053
2014-10-30,3682,7045
2014-10-29,3680,7050
2014-10-28,3696,7054
2014-10-27,3691,7096
2014-10-24,3689,7115
2014-10-23,3707,7116
2014-10-22,3715,7114
2014-10-21,3724,7113
2014-10-20,3727,6967
2014-10-17,3760,6964
2014-10-16,3772,6947
2014-10-15,3789,6960
2014-10-14,3812,6963
2014-10-10,3838,6972
2014-10-09,3846,6979
2014-10-08,3864,6981
2014-10-07,3876,6990
2014-10-06,3910,7000
2014-10-03,3904,6965
2014-10-02,3944,6967
2014-10-01,3938,6945
2014-09-30,3969,6957
2014-09-29,3984,6934
2014-09-26,3991,6926
2014-09-25,4005,6933
2014-09-24,4012,6928
2014-09-23,3981,6973
2014-09-22,3956,6982
2014-09-19,3999,6976
2014-09-18,3998,6977
2014-09-17,3991,6978
2014-09-16,3981,6975
2014-09-15,3992,6973
2014-09-12,4003,6977
2014-09-11,4001,6983
2014-09-10,4007,6981
2014-09-09,4025,6986
2014-09-08,4049,6993
2014-09-05,4062,6987
2014-09-04,4067,6986
2014-09-03,4111,6985
2014-09-02,4112,6986
2014-09-01,4144,6975
2014-08-29,4147,6968
2014-08-28,4167,6967
2014-08-27,4173,6966
2014-08-26,4196,6968
2014-08-25,4195,6973
2014-08-22,4200,6976
2014-08-21,4205,6979
2014-08-20,4216,6981
2014-08-19,4214,6981
2014-08-15,4216,6978
2014-08-14,4242,6982
2014-08-13,4248,6992
2014-08-12,4230,6991
2014-08-11,4211,6993
2014-08-08,4226,7029
2014-08-07,4237,7029
2014-08-06,4225,7030
2014-08-05,4233,7030
2014-08-04,4235,6988
2014-08-01,4249,6993
2014-07-31,4264,6993
2014-07-30,4266,6995
2014-07-29,4230,6992
2014-07-28,4235,7003
2014-07-25,4251,7006
2014-07-24,4253,7012
2014-07-23,4241,7014
2014-07-22,4239,7018
2014-07-21,4233,7018
2014-07-18,4233,7021
2014-07-17,4221,7022
2014-07-16,4240,7030
2014-07-15,4256,7027
2014-07-14,4209,7036
2014-07-11,4176,7040
2014-07-10,4174,7036
2014-07-08,4157,7040
2014-07-07,4154,7039
2014-07-04,4157,7049
2014-07-03,4148,7049
2014-07-02,4120,7049
2014-07-01,4151,7048
2014-06-30,4135,7057
2014-06-27,4114,7053
2014-06-26,4137,7063
2014-06-25,4150,7069
2014-06-24,4142,7070
2014-06-23,4117,7083
2014-06-19,4165,7079
2014-06-18,4168,7102
2014-06-17,4189,7102
2014-06-16,4181,7110
2014-06-13,4157,7110
2014-06-12,4178,7113
2014-06-11,4197,7116
2014-06-10,4205,7118
2014-06-09,4166,7135
2014-06-06,4132,7119
2014-06-05,4120,7120
2014-06-04,4123,7120
2014-06-03,4125,7119
2014-06-02,4125,7119
2014-05-30,4119,7119
2014-05-29,4132,7119
2014-05-28,4118,7122
2014-05-27,4111,7122
2014-05-26,4104,7125
2014-05-23,4112,7117
2014-05-22,4089,7122
2014-05-21,4090,7127
2014-05-20,4063,7127
2014-05-19,4030,7125
2014-05-16,4032,7119
2014-05-15,4049,7117
2014-05-14,4074,7121
2014-05-13,4097,7118
2014-05-12,4075,7118
2014-05-09,4076,7119
2014-05-08,4065,7121
2014-05-07,4026,7121
2014-05-06,3992,7110
2014-05-05,3986,7104
2014-04-30,3983,6609
2014-04-29,3991,6611
2014-04-28,3962,6614
2014-04-25,3921,6608
2014-04-24,3929,6608
2014-04-23,3926,6607
2014-04-22,3914,6609
2014-04-21,3883,6606
2014-04-16,3866,6587
2014-04-15,3811,6594
2014-04-14,3747,6633
2014-04-11,3709,6630
2014-04-10,3687,6688
2014-04-09,3688,6685
2014-04-08,3691,6646
2014-04-07,3739,6615
2014-04-04,3748,6654
2014-04-03,3710,6658
2014-04-01,3714,6618
2014-03-31,3685,6680
2014-03-28,3679,6622
2014-03-27,3648,6631
2014-03-26,3642,6646
2014-03-25,3631,6637
2014-03-21,3621,6592
2014-03-20,3589,6589
2014-03-19,3579,6588
2014-03-18,3584,6589
2014-03-17,3536,6596
2014-03-14,3548,6541
2014-03-13,3553,6542
2014-03-12,3570,6542
2014-03-11,3531,7050
2014-03-10,3532,7052
2014-03-07,3534,7048
2014-03-06,3547,7050
2014-03-05,3578,7052
2014-02-28,3576,7099
2014-02-27,3634,7098
2014-02-26,3647,7102
2014-02-25,3658,7101
2014-02-24,3653,7090
2014-02-21,3686,7101
2014-02-20,3680,7184
2014-02-19,3685,7110
2014-02-18,3670,7071
2014-02-17,3665,7080
2014-02-14,3669,7080
2014-02-13,3673,7167
2014-02-12,3674,7166
2014-02-11,3698,7178
2014-02-10,3685,7183
2014-02-07,3677,7190
2014-02-06,3674,7150
2014-02-05,3659,7157
2014-02-04,3691,7172
2014-02-03,3692,7183
2014-01-31,3666,7188
2014-01-30,3696,7143
2014-01-29,3695,7145
2014-01-28,3682,7157
2014-01-27,3690,7211
2014-01-24,3691,7220
2014-01-23,3683,7237
2014-01-22,3705,7254
2014-01-21,3692,7246
2014-01-20,3676,7216
2014-01-17,3668,7213
2014-01-16,3653,6729
2014-01-15,3641,6741
2014-01-14,3636,6749
2014-01-13,3619,6782
2014-01-10,3638,6791
2014-01-09,3555,6799
2014-01-08,3583,6816
2014-01-07,3604,6834
2014-01-06,3587,6844
2014-01-03,3583,6857
2014-01-02,3600,6889
2013-12-30,3616,6915
2013-12-27,3603,6858
2013-12-26,3576,6818
2013-12-23,3623,6769
2013-12-20,3630,6735
2013-12-19,3660,6704
2013-12-18,3643,6694
2013-12-17,3642,6681
2013-12-16,3643,6662
2013-12-13,3665,6657
2013-12-12,3681,6655
2013-12-11,3693,6646
2013-12-10,3758,6645
2013-12-09,3770,6652
2013-12-06,3797,6649
2013-12-05,3796,6652
2013-12-04,3836,6647
2013-12-03,3829,6642
2013-12-02,3853,6642
2013-11-29,3806,6664
2013-11-28,3865,6647
2013-11-27,3876,6658
2013-11-26,3853,6668
2013-11-22,3878,6668
2013-11-21,3863,6670
2013-11-20,3897,6679
2013-11-19,3912,6684
2013-11-18,3901,6690
2013-11-15,3930,6697
2013-11-14,3930,6700
2013-11-13,3940,6702
2013-11-12,3994,6708
2013-11-11,4015,6712
2013-11-08,4015,6715
2013-11-07,4012,6718
2013-11-05,4053,6723
2013-11-04,4066,6730
2013-11-01,4085,6734
2013-10-31,4025,6743
2013-10-30,4117,6744
2013-10-29,4121,6749
2013-10-28,4115,6757
2013-10-25,4128,6751
2013-10-24,4138,6771
2013-10-23,4165,6793
2013-10-22,4161,6796
2013-10-21,4136,6808
2013-10-18,4142,6807
2013-10-17,4148,6816
2013-10-16,4152,6801
2013-10-15,4129,6811
2013-10-11,4126,6813
2013-10-10,4152,6824
2013-10-09,4133,6830
2013-10-08,4181,6838
2013-10-07,4190,6847
2013-10-04,4186,6842
2013-10-03,4175,6809
2013-10-02,4155,6801
2013-10-01,4149,6813
2013-09-30,4150,6814
2013-09-27,4205,6834
2013-09-26,4198,6837
2013-09-25,4189,6848
2013-09-24,4214,6850
2013-09-23,4248,6861
2013-09-20,4283,6858
2013-09-19,4282,6857
2013-09-18,4309,6857
2013-09-17,4295,6858
2013-09-16,4295,6874
2013-09-13,4317,6867
2013-09-12,4329,6829
2013-09-11,4330,6664
2013-09-10,4357,6668
2013-09-09,4367,6681
2013-09-06,4364,6685
2013-09-05,4351,6691
2013-09-04,4349,6699
2013-09-03,4412,6705
2013-09-02,4372,6712
2013-08-30,4373,6722
2013-08-29,4420,6723
2013-08-28,4425,6729
2013-08-27,4421,6734
2013-08-26,4424,6742
2013-08-23,4390,6748
2013-08-22,4394,6749
2013-08-21,4401,6758
2013-08-20,4398,6765
2013-08-16,4415,6772
2013-08-15,4427,6776
2013-08-14,4436,6796
2013-08-13,4471,6801
2013-08-12,4483,6803
2013-08-09,4496,6814
2013-08-08,4491,6817
2013-08-07,4486,6824
2013-08-06,4517,6830
2013-08-05,4516,6837
2013-08-02,4558,6852
2013-08-01,4545,6851
2013-07-31,4559,6855
2013-07-30,4575,6861
2013-07-29,4581,6865
2013-07-26,4641,6870
2013-07-25,4648,6874
2013-07-24,4657,6880
2013-07-23,4660,6883
2013-07-22,4664,6891
2013-07-19,4638,6889
2013-07-18,4667,6896
2013-07-17,4655,6899
2013-07-16,4674,6908
2013-07-15,4685,6912
2013-07-12,4727,6918
2013-07-11,4758,6922
2013-07-10,4794,6926
2013-07-08,4867,6921
2013-07-05,4872,6928
2013-07-04,4830,6929
2013-07-03,4838,6941
2013-07-02,4885,6930
2013-07-01,4895,6937
2013-06-28,4903,6939
2013-06-27,4965,6939
2013-06-26,4976,6944
2013-06-25,4982,6949
2013-06-24,4941,6963
2013-06-19,4939,6967
2013-06-18,4955,6973
2013-06-17,4947,6978
2013-06-14,4962,6983
2013-06-13,4966,6986
2013-06-12,4978,6991
2013-06-11,5006,6993
2013-06-10,5012,7005
2013-06-07,5022,7005
2013-06-06,5015,7013
2013-06-05,5019,7018
2013-06-04,5035,7026
2013-06-03,5066,7041
2013-05-31,5063,7049
2013-05-30,5126,7062
2013-05-29,5145,7066
2013-05-28,5115,7071
2013-05-27,5111,7078
2013-05-24,5118,7082
2013-05-23,5126,7093
2013-05-22,5137,7098
2013-05-21,5118,7104
2013-05-20,5093,7118
2013-05-17,5111,7125
2013-05-16,5117,7132
2013-05-15,5113,7143
2013-05-14,5127,7156
2013-05-13,5136,7175
2013-05-10,5137,7199
2013-05-09,5173,7206
2013-05-08,5220,7221
2013-05-07,5213,7238
2013-05-06,5242,7249
2013-05-03,5257,7262
2013-05-02,5245,7276
2013-04-30,5230,7286
2013-04-29,5309,7185
2013-04-26,5265,7204
2013-04-25,5234,7218
2013-04-24,5293,7227
2013-04-23,5299,7233
2013-04-22,5244,7241
2013-04-19,5243,7250
2013-04-18,5210,7253
2013-04-17,5191,7251
2013-04-16,5186,7244
2013-04-15,5155,7259
2013-04-12,5139,7259
2013-04-11,5104,7265
2013-04-10,5118,7269
2013-04-09,5091,7269
2013-04-08,5124,7276
2013-04-05,5156,7284
2013-04-04,5142,7297
2013-04-03,5097,7310
2013-03-27,5063,7291
2013-03-26,5102,7319
2013-03-25,5116,7337
2013-03-22,5134,7358
2013-03-21,5130,7375
2013-03-20,5132,7399
2013-03-19,5119,7389
2013-03-18,5154,7421
2013-03-15,5166,7416
2013-03-14,5181,7427
2013-03-13,5200,7436
2013-03-12,5213,7436
2013-03-11,5220,7440
2013-03-08,5260,7441
2013-03-07,5252,7441
2013-03-06,5245,7441
2013-03-05,5294,7446
2013-03-04,5332,7450
2013-03-01,5347,7451
2013-02-28,5287,7457
2013-02-27,5357,7471
2013-02-26,5374,7475
2013-02-25,5379,7484
2013-02-22,5386,7499
2013-02-21,5404,7503
2013-02-19,5405,7508
2013-02-18,5391,7515
2013-02-15,5404,7527
2013-02-14,5418,7537
2013-02-13,5452,7546
2013-02-08,5490,7559
2013-02-07,5508,7564
2013-02-06,5499,7570
2013-02-05,5537,7578
2013-02-04,5552,7604
2013-02-01,5546,7626
2013-01-30,5514,7635
2013-01-29,5520,7642
2013-01-28,5500,7656
2013-01-25,5549,7664
2013-01-24,5518,7676
2013-01-23,5498,7685
2013-01-22,5461,7694
2013-01-21,5408,7705
2013-01-18,5384,7714
2013-01-17,5359,7726
2013-01-16,5348,7724
2013-01-15,5357,7745
2013-01-14,5364,7750
2013-01-11,5395,7760
2013-01-10,5421,7782
2013-01-09,5444,7799
2013-01-08,5403,7811
2013-01-07,5421,7806
2013-01-04,5427,7829
2013-01-03,5429,7844
2013-01-02,5428,7880
2012-12-31,5431,7952
2012-12-28,5450,7928
2012-12-27,5446,7886
2012-12-26,5535,7875
2012-12-21,5540,7800
2012-12-20,5496,7765
2012-12-19,5508,7749
2012-12-18,5513,7731
2012-12-17,5496,7699
2012-12-14,5567,7676
2012-12-13,5570,7672
2012-12-12,5561,7684
2012-12-11,5570,7678
2012-12-10,5594,7684
2012-12-07,5618,7680
2012-12-06,5625,7681
2012-12-05,5628,7681
2012-12-04,5619,7691
2012-12-03,5606,7697
2012-11-30,5575,7720
2012-11-29,5626,7721
2012-11-28,5628,7728
2012-11-27,5608,7735
2012-11-23,5583,7747
2012-11-22,5581,7759
2012-11-21,5566,7760
2012-11-20,5575,7768
2012-11-19,5558,7767
2012-11-16,5597,7773
2012-11-15,5585,7781
2012-11-14,5599,7794
2012-11-13,5642,7797
2012-11-12,5654,7811
2012-11-09,5670,7827
2012-11-08,5659,7829
2012-11-07,5679,7842
2012-11-05,5685,7850
2012-11-02,5759,7858
2012-11-01,5815,7862
2012-10-31,5772,7876
2012-10-30,5821,7887
2012-10-29,5816,7883
2012-10-26,5804,7890
2012-10-25,5822,7898
2012-10-24,5851,7911
2012-10-23,5850,7914
2012-10-22,5862,7926
2012-10-19,5905,7933
2012-10-18,5893,7948
2012-10-17,5898,7957
2012-10-16,5898,7954
2012-10-15,5937,7955
2012-10-12,5939,7966
2012-10-11,5929,7978
2012-10-10,5953,7968
2012-10-09,6005,7980
2012-10-05,6000,7987
2012-10-04,6036,7995
2012-10-03,6043,7998
2012-10-02,6074,7998
2012-10-01,6111,8009
2012-09-28,6126,8020
2012-09-27,6170,8022
2012-09-26,6193,8036
2012-09-25,6204,8038
2012-09-21,6244,8045
2012-09-20,6263,8051
2012-09-19,6255,8062
2012-09-18,6290,8076
2012-09-17,6267,8077
2012-09-14,6330,8097
2012-09-13,6330,8110
2012-09-12,6338,8122
2012-09-11,6368,8114
2012-09-10,6391,8117
2012-09-07,6429,8132
2012-09-06,6451,8146
2012-09-05,6478,8160
2012-09-04,6538,8183
2012-09-03,6562,8198
2012-08-31,6536,8215
2012-08-30,6576,8218
2012-08-29,6623,8231
2012-08-28,6626,8245
2012-08-27,6648,8255
2012-08-24,6682,8267
2012-08-23,6713,8282
2012-08-22,6720,8301
2012-08-21,6760,8311
2012-08-17,6776,8325
2012-08-16,6775,8342
2012-08-15,6777,8362
2012-08-14,6801,8370
2012-08-13,6834,8389
2012-08-10,6843,8424
2012-08-09,6840,8451
